Date Collected,State ,County,City,Facility Name,State Facility Type,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,last_recorded
20200917,AR,,,"Conway Healthcare &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Cottage Lane Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Crestpark of
 Wynne",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Gardens of Osage Terrace-
 Bentonville",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Gardner Nursing and
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Greene Acres Easy Living-
 Rogers ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"McGehee Health and
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Ozark Health
 N&R",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Ozark Nursing
 Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Springs of
 Mine Creek",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Summit Health
 & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,8,,2,,5,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"The Greenhouse Cottages of
 Belle Meade",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"The Pines Nursing &
 Rehab Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Villages of General Baptist
 West",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,2,,3,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Willow Bend Healthcare &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,30,,5,,21,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Waters of
 White Hall",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,46,,16,,35,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Encore Healthcare & Rehab at West
 Little Rock",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,11,,1,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"West Memphis
 Health & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,,,4,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Rogers Health
 & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Southfork River Therapy &
 Living",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Brookstone Assisted Living
 Community",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,4,,4,,7,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Twin Rivers Health & Rehab- Arkadelphia
 This facility has not had an ADH-
 confirmed positive case",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Courtyard
 Rehab & Health",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,35,,7,,22,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Amberwood Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Hospice Home
 Care Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Silver Oaks Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Midtown Post- Acute and
 Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"The Maples at Her-Ber
 Meadows",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"North Hills Life
 Care & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,26,,1,,11,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Edgewood Health & Rehab-
 Springdale",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Shiloh Nursing & Rehab-
 Springdale",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Johnson Co Health & Rehab-
 Clarksville",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Windcrest Health & Rehab-
 Springdale",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"The Waters of
 Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,19,,0,,23,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Everest Rehabilitation
 Hospital",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Eagle Mountain Assisted Living-
 ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Cavalier Healthcare of
 England",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Lawrence Hall Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Advanced Health & Rehab of Union
 Co",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Brownwood Life Care
 Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Southern Pines Nursing & Rehab/Prescott
 Manor",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,53,,0,,11,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Wentworth
 Place",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Chambers Nursing
 Center-Carlisle",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Lakewood Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Hillcrest Care &
 Rehab-Prescott",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Crestpark of
 Helena",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,8,,2,,3,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Quail Run Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Primrose Retirement Community of
 Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Russellville Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Waters of
 Cumberland",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Timberlane Health & Rehab-El
 Dorado",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,5,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"The Woods of Monticello Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Courtyard Gardens Health & Rehabilitation Center-
 Arkadelphia",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Ashley Health
 & Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Bailey Creek Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Belvedere Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"The Atrium at Serenity
 Pointe-ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Superior
 Health& Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Horizons of
 Hope-ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Providence PCC-Springdale
 ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,7,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Fayetteville Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,7,,0,,5,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Village Springs Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,16,,1,,8,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Siloam Springs Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Dierks Health & Rehab
 Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,4,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Good Shepherd Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Brighton Ridge Therapy &
 Living Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Ridgecrest Health &
 Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Butterfield Trails Nursing
 Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,Dermott City Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45172,,,Closed,,17,,1,,10,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,"Methodist Village Senior
 Living",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"The Waters of
 Stamps",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,10,,0,,7,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,Magnolia Place of Rogers-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,"Paris Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,Springdale Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45167,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,"Mountain
 Meadows",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"The Crossing at
 Malvern-ALF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,Ashton Place Manor-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,"Mitchell’s
 Nursing Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,74,,8,,45,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Oak Ridge Health & Rehabilitation,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Hillcrest Nursing Home-
 Harrison",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Grand Brook Memory Care
 of Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,Avenir Senior Living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200709
20200917,AR,,,"VA Nursing Home-
 Fayetteville",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,2,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,Trinity Village Retirement Community,Uncategorized LTCF,Nursing Home,Federal,,45438,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,"Heritage Square Nursing & Rehabilitation
 Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"St. Elizabeth’s
 Place",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Hiram Shaddox Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,"Canyon Springs
 Health & Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,20200702
20200917,AR,,,Barnes Healthcare,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,"Pediatric Complex Care
 of Arkansas-ICF",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,Paris Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Greystone Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Allay Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,2,,6,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Twin Rivers Health & Rehab- Arkadelphia,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,North Hills Life Care & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45398,,,Closed,,28,,2,,19,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Methodist Village Senior Living,Uncategorized LTCF,Nursing Home,Federal,,45413,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,The Waters of Stamps,Uncategorized LTCF,Nursing Home,Federal,,45232,,,Closed,,10,,0,,7,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Mountain Meadows Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,The Crossing at Malvern-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Hillcrest Nursing Home- Harrison,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Grand Brook Memory Care of Rogers,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,VA Nursing Home- Fayetteville,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,6,,2,,3,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Heritage Square Nursing & Rehabilitation Center,Uncategorized LTCF,Nursing Home,Federal,,45366,,,Closed,,0,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Canyon Springs Health & Rehabilitation,Uncategorized LTCF,Nursing Home,Federal,,45142,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Pediatric Complex Care of Arkansas-ICF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Heritage Living Center-Conway,Uncategorized LTCF,Nursing Home,Federal,,45308,,,Closed,,1,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Crown Point Assisted Living- ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Greenhurst Nursing Center,Uncategorized LTCF,Nursing Home,Federal,,45447,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200709
20200917,AR,,,Southridge Village Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45196,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200709
20200917,AR,,,Crestpark Mariana,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Somerset Senior Living at Pine Hills,Uncategorized LTCF,Nursing Home,Federal,,45189,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,The Waters of Fort Smith,Uncategorized LTCF,Nursing Home,Federal,,45345,,,Closed,,3,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,The Waters of Mountain View,Uncategorized LTCF,Nursing Home,Federal,,45146,,,Closed,,1,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Ouachita Nursing and Rehab,Uncategorized LTCF,Nursing Home,Federal,,45207,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Maple Esplanada Assisted Living- ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200709
20200917,AR,,,Bradford House Nursing & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45373,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Somerset Senior Living at Premier,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,Crestpark of DeWitt,Uncategorized LTCF,Nursing Home,Federal,,45177,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200709
20200917,AR,,,"Springhouse
 Village",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Greene Acres
 NH",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Community
 Compassion",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Crest park of
 Wynne",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,McGee Health and Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,"Legacy Heights
 N&R",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Salem Place
 N&R",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,0,,8,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Allay Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,2,,6,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"West Memphis Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,,,4,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"South fork River Therapy
 & Living",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,Crest park of Forrest City,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200723
20200917,AR,,,"Spring Creek Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Twin Rivers Health & Rehab- Arkadelphia
 This facility has not had an ADH-
 confirmed
 positive case",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Robinson Nursing &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,14,,2,,5,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Courtyard Rehab &
 Health",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,35,,7,,22,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Amber wood Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"West Memphis
 Residential Inc.",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Village on the
 Park - Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,5,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Woodland Hills
 H&R Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,42,,10,,31,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Katherine's Place at
 Waddington",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Elm croft Assisted Living-
 Maumelle",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Jamestown Nursing &
 Rehab-Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,3,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Wind crest Health & Rehab-
 Springdale",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,"Barrow Creek Health &
 Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,4,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,Advanced Health &,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,0,,,,,,,,,,,,,,,,,,,,,20200716
20200917,AR,,,Rehab of Union Co,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200716
